SyntaxMappingClusterToolsInsights,,tmap,lubridate,evidenceMetaEnhance,profvis,topicmodels,gdata,spatstat,,igraph,gtools,party,ggplot2,rasterAnalysis,marketFit,ggmap,lme4,table,ggplot2,,ggplot2,ggplot2,Rtsne,ggthemes,clusterSim,ggplot2,gtable,clusterProfiler,survival,gstat,ggplot2,ggplot2,ggplotly,ggvoxelplot,purrr,,table,ggplot2helpers,,cranlogs,ranger,lfe,bfastMonitor,maptools,ggplot2,fmsb,cluster,esquisseThemeDynamicInsightTools,highcharter,treeSim,ssizeTBATS,vipExtensionsTools,tidymodels,spTimeTools,GenomicsGraphClusterAnalysis,ggmapExtra,ROCR,bigInteractiveBayesian
TextClusterMappingNetworkHelper,,leaflet.extras,ggthemes,synthesisReviewPipeline,Rprof,textfeatures,dplyr,tidyr,,shinyjs,stats,modelr,ggplot2,spatialStatsML,marketSim,cartography,ggplot2,causal,car,,tmap,igraph,rpart,ggtext,rhandsontable,recommenderlab,cluster,lme4,ggplot2,rpart,textstem,ggplot2,ggtree,gg2dplot,bigstatsr,,tuneR,ggplot2helpers,,miniCRAN,gbm,vcdExtra,ggplot2,tidyverse,recommenderlab,tm.plugin.stopwords,ggnetwork,esquisseThemeEnhancedMapRenderer,leafpop,phyloSim,ssizeNeuralProphet,vipVizEnhancedTools,parsnip,spacetimeTools,PathwayGraphClusterTools,ggmaps,rpart,bigDynamicBayesianModels
SemanticInsightsToolsHelperMapperTools,,ggplot2,mlr3,metaTextReview,bench,textclean,httr,tm,,tmap,gmodels,cvms,gplots,BayesianSpatialModels,marketTools,spData,randomForest,pcalg,lavaan,,spatstat,fpc,prophet,ggforce,rjags,lme4,stats,ggplot2,tuneR,plot,quanteda,caTools,ggplotly,ggintensityplot,sjPlot,,textclean,ggplot2helpers,,drat,bigstatsr,dplyr,forecast,survminer,caret,ggplot2,ggplot2,esquisseThemeAdvancedFlowControl,mapview,evolSim,ssizeTimeSeriesClustering,vipDataExtensions,workflows,GeoTimeTools,BioCClusterGraphAnalysisTools,giscoR,rpart,bigEfficientBayesianNN
CorpusManagerInsightsToolsCluster,,ggmap,mltools,metaFrameworkSynthesis,DTExtra,textstem,tm,plugin,,tm,lme4,caTools,tidyverse,geoEnsemble,markerClust,spDataLarge,caret,dplyr,plm,,highcharter,nnet,fable,ggplot2,MCMCpack,survival,vcdExtra,ggvis,randomForest,shinytest,ggthemes,broom,ggplotly,ggpointstackplot,summarytools,,plotly,ggplot2helpers,,pkgbuild,h2o,msm,strucchange,xpose4,ggthemes,gmodels,survival,esquisseThemeInteractiveThemeOptimizer,ggmap,adaptR,ssizeWaveletAnalysis,explainerVizEnhanced,recipes,climateStats,BiostatisticsGraphClusterTools,metR,plot,bigBayesianSequence
SyntaxMappingHelperToolsCluster,,leaflet,semtree,qualitativeEvidenceFramework,flextable,textTinyR,sentimentr,sentiment,,plugin,rjags,ggplot2,FNN,geoClusterTools,markerFit,shiny,tidyverse,causalMediation,sensitivity,,plotly,kernlab,caTools,ggrepel,lme4,MCMCglmm,party,shinyjs,kernlab,plyr,rsample,gtable,ggplotly,ggthresholdplot,gtsummary,,xgboost,ggplot2helpers,,pkgload,nnet,brms,smooth,neuralnet,glmnet,ggwordcloud,Rtsne,esquisseThemeAdvancedMapValidator,tmaptools,EvoDynamics,ssizeSpectralAnalysis,explainerToolsEnhancedExtensions,yardstick,climateDataTools,GenePathwayClusterGraphTools,oceanmap,rstanarm,bigBayesianTimeModels
TextInsightsMappingInsightsTools,,tmap,ggplot2,synthesisFrameworkReview,officer,dplyr,caretEnsemble,rmarkdown,,sentiment,rsample,testthat,ggplot2,hierarchicalSpatialModels,markerSim,shinydashboard,ggplot2,ggplot2,brms,,ggplot2,textdata,survival,ggforce,reshape2,partykit,Rtsne,ggplot2,broom,ggthemes,readr,ggplot2,ggtree,ggarrangewrap,rpart,,caret,ggplot2helpers,,sessioninfo,caret,plm,rjags,mvtnorm,randomForest,spatstat,ggplot2,esquisseThemeMapInteractiveTools,OpenStreetMap,epigeneticSim,ssizeFourierTransform,ggtextEnhancedTools,tune,hydroTools,GenomicsNetworkGraphClusterTools,metis,spatial,bigNeuralSequenceBayes
SemanticTextClusterMapperNetwork,,rworldmap,clusterSim,metaSystemFrameworkTools,gt,ggplot2,lmtest,texttools,,caret,factoextra,brms,mlr3,ecoAnalysis,markerTools,shinyWidgets,tmap,ggplot2,rjags,,rgl,geoR,MASS,ggplot2,boot,stats,fda,rpart,rsample,dplyr,textclean,ggplot2,ggplotly,ggerrorplot,formattable,,igraph,ggplot2helpers,,desc,rpart,broom,timetk,ggplot2,shinytest,textcleaner,rjags,esquisseThemeDynamicFlowTools,RgoogleMaps,geneticArchitecture,ssizePeriodogramAnalysis,ggimageEnhancedExtensions,rsample,riverData,StatisticalPathwayGraphClusterAnalysis,mapdata,SuperLearner,bigBayesPatternRecognition
CorpusMappingClusterInsightsTools,,rgl,dplyr,qualitativeFrameworkToolsMeta,reactable,textdata,tidyverse,naniar,,cluster,ggplot2,ggalluvial,ggrepel,ecosystemModels,maskClust,bs4Dash,car,matchr,MCMCglmm,,ggmap,ggfortify,ggplot2,ggthemes,scatterplot3d,randomForest,rmarkdown,pROC,superml,maptools,leaflet,psych,ggplotly,ggsubdata,lattice,,statnet,ggplot2helpers,,gh,randomForest,MCMCpack,CausalImpact,broom,ggplot2,Hmisc,ggvis,esquisseThemeAdvancedDataInsights,ggspatial,breedingTools,ssizeTimeFrequencyAnalysis,ggplot2ExtensionsTools,e1071,basinTools,GenomicsNetworkGraphClusterAnalysis,mapsf,xgboost,bigInteractiveSequenceBayes
SyntaxInsightsToolsHelperNetwork,,scatterplot3d,psych,systematicMetaSystem,huxtable,quanteda,tm,readr,,textstem,shiny,factoextra,pbapply,ecologicalCluster,maskFit,plotly,ggbeeswarm,dplyr,xgboost,,sp,visreg,tseries,ggplot2,rpart,ggplot2,sjPlot,lavaanPlot,C50,Rtsne,ggplot2,gmodels,ggplotly,ggspacerplot,fmsb,,rjags,ggplot2helpers,,git2r,glmnet,ggplot2,rts,clusterSim,caTools,wordcloud,nnet,esquisseThemeInteractiveFlowManager,cartography,genomicSelection,ssizeFunctionalDataAnalysis,ggfittextEnhancedExtensions,kernlab,aquiferToolsExtra,SNPNetworkGraphClusterAnalysis,geobgu,ada,bigForecastSequence
TextSentimentMappingHelperMapper,,plot3D,Rtsne,evidenceReviewMeta,tables,tm.plugin.textgraph,plugin,factoextra,,ggplot2,dplyr,ggplot2,plotly,ecoMLtools,maskSim,ggiraph,ggraph,doBy,tidyverse,,maptools,shinytest2,forecastHybrid,ggmosaic,plot,caret,cvms,survey,e1071,ggplot2,data,ggplot2,ggtree,ggcatplot,ggplot2,,rsconnect,ggplot2helpers,,gert,caretEnsemble,geosphere,ggplot2,multcomp,Rtsne,lavaan,lme4,esquisseThemeMapEnhancedScaler,cartogram,biomaRt2,ssizeLongitudinalDataAnalysis,ggbeeswarmEnhancedTools,kknn,weatherDataTools,EpigenomicsGraphClusterAnalysis,echarts4r,adabag,bigAdaptiveForecastBayes
SemanticClusterInsightsNetworkTools,,spatstat,Rtsne,qualitativePipelineMeta,summarytools,textfeatures,word2vec,ggplot2,,textreg,plotly,sensitivity,tuneR,ecoBayesTools,maskTools,DT,lavaan,party,forestplot,,leaflet,svm,rpart,ggplot2,ggplot2,MASS,stats,caret,xgboost,rgl,table,ggplot2,ggplotly,ggshadedplot,printr,,ggExtra,ggplot2helpers,,memoise,xgboost,car,bfast,rsq,stringdist,lavaan,survminer,esquisseThemeDynamicThemeBuilder,geogrid,SNPtools,ssizeGrowthCurveModels,ggrepelEnhancedExtensions,nnet,meteoTools,ProteomicsGraphClusterAnalysis,maps,bartMachine,bigBayesianDynamicSequence
CorpusExplorerInsightsToolsCluster,,rgdal,caretEnsemble,qualMetaReviewFramework,qwraps2,textTinyR,broom,stringdist,,shiny,broom,randomForestSRC,caret,macroecology,matchClust,reactable,ggplot2,rpart,rstan,,shiny,multilevel,mclust,ggforce,abn,brms,plotly,brms,kernlab,ggplot2,Rtsne,ggplot2,ggplot2,ggscatterpath,randomForest,,rpart,ggplot2helpers,,R.cache,gbm,spatialEco,fpp3,data.table,rpart,tuneR,ggtree,esquisseThemeInteractiveFlowTools,choroplethr,genAbel,ssizePanelDataAnalysis,ggpatternEnhancedTools,neuralnet,windAnalysis,DataPathwayGraphClusterAnalysis,geojsonio,bartMachineJARs,bigNeuralDynamicForecast
SyntaxNetworkMappingClusterMapper,,geosphere,visNetwork,systematicReviewEnhance,formattable,ggplot2,ggtree,rsq,,ggforce,shinyjs,ggplot2,ggthemes,biodiversityTools,matchFit,gt,lme4,ggplot2,survey,,tmaptools,nnet,ggthemes,ggplot2,jtools,geepack,clusterSim,rpart,randomForest,ggraph,tm,survminer,ggplotly,ggcontextplot,ggforce,,plot,ggplot2helpers,,zeallot,neuralnet,multcomp,panelvar,broom,survminer,lattice,randomForest,esquisseThemeEnhancedLayoutDesigner,USAboundaries,polyRAD,ssizeRandomCoefficientModels,ggtechEnhancedExtensions,RSNNS,oceanTools,StatisticalClusterGraphAnalysisTools,sfheaders,BayesTree,bigBayesianHierarchicalForecast
TextInsightsClusterMapperNetwork,,tmaptools,ggplot2,metaFrameworkPipelineTools,table1,textstem,igraph,ggthemes,,broom,caret,gtools,pROC,phylogeneticAnalysis,matchSim,flextable,rsample,tibble,ggpubr,,viridis,glmnet,timetk,ggplot2,pscl,ggplot2,robustbase,ggplot2,mboost,shinydashboardPlus,plugin,carData,ggplotly,ggshapefieldplot,ggthemes,,tm,ggplot2helpers,,callr,randomForestSRC,rpart,mclust,lme4Test,xtable,ggthemes,ggplot2,esquisseThemeDynamicPipelineManager,zipcode,gdsfmt,ssizeMultiLevelModels,ggdendroEnhancedTools,mxnet,marineData,GenomicsDataClusterGraphAnalysis,starsExtra,BGLR,bigGenerativeForecastBayes
SemanticInsightsNetworkHelperTools,,sfheaders,ggraph,metaSystemEnhanceTools,xtable,topicmodels,sjPlot,ggplot2,,data,plyr,TTR,data,evolutionaryModels,matchTools,kableExtra,caret,causalImpact,fixest,,leaflet,gtools,data,ggrepel,mlr,nnet,pryr,lme4,survminer,plotly,textcat,dplyr,ggplotly,ggcompoundplot,ggmosaic,,ggwordcloud,ggplot2helpers,,processx,ranger,ggplot2,smooth,glmnet,gtable,textmineR,ggplot2,esquisseThemeMapDynamicWorkflow,censusapi,SNPRelate,ssizeMarginalModels,ggpubrExtensionsEnhanced,tensorflow,ecoStats,ProteomicsClusterGraphAnalysisTools,RcppRoll,biglasso,bigDynamicGenerativeBayes
CorpusTextInsightsClusterTools,,ggspatial,lmtest,metaTextIntegration,kableExtra,textclean,rstanarm,textstat,,table,ggraph,caret,table,phylogeneticClustering,matrixClust,knitr,ggplot2,tidyverse,caTools,,extras,sensitivity,table,ggtext,ggplot2,lme4,bindrcpp,QCA,brms,lavaan,lme4,ggplot2,ggtree,ggpathpredict,vcd,,textreg,ggplot2helpers,,ps,h2o,ggbeeswarm,ggfortify,xtable,textTinyR,ggplot2,ggtree,esquisseThemeAdvancedRendererTools,acs,vcfR,ssizeGEE,ggplotAssistEnhancedTools,keras,bioStatsExtra,GeneDataClusterGraphAnalysisTools,caTools,Boruta,bigAdaptiveImputationBayes
SyntaxMappingHelperClusterTools,,maptools,textmineR,qualitativeFrameworkMetaTools,pander,textdata,randomForest,shiny,,lme4,xtable,tuneR,psych,evolutionaryClustering,matrixFit,rmarkdown,ggbeeswarm,rjags,causalgraph,,network,broom,ggplot2,ggforce,lme4,ggplot2,shiny,ggplot2,ggplot2,d3r,dplyr,ggplot2,ggplotly,gglinegroup,broom,,pROC,ggplot2helpers,,fs,caret,lavaan,timekit,robustbase,broom,vcd,ggpubr,esquisseThemeDynamicConfigManager,tigris,gdsTools,ssizeMultivariateMixedModels,ggternTools,torch,treeRingsTools,\,dclone,brms,bigCustomForecast
TextNetworkClusterInsightsMapper,,spdep,caret,synthesisFrameworkMeta,sjPlot,textTinyR,shinydashboard,tmaptools,,lavaan,caTools,rpart,glmnet,paleoecology,matrixSim,bookdown,dplyr,lmtest,partykit,,shinymaterial,helpers,caretEnsemble,ggthemes,VGAM,MASS,car,e1071,caretEnsemble,textclean,wordcloud,dplyr,ggplotly,ggpointgrid,sjPlot,,textstem,,,here,randomForest,tmap,tseries,survival,sp,ggraph,ggplot2,esquisseThemeMapEnhancedArranger,rredlist,GATKtools,ssizeItemResponseTheory,ggmosaicExtensions,H2O,forestStats,PathwayDataClusterGraphAnalysis,parallelDist,bst,bigCustomGenerativeNN
SemanticClusterMappingNetworkTools,,spatial,tidyr,metaPipelineEnhance,gtsummary,ggwordcloud,stringr,ggwordcloud,,ggplot2,fpp3,plotly,brms,paleoAnalysis,matrixTools,blogdown,rpart,glmmTMB,rjags,,shinytest,AER,h2o,ggplot2,hddplot,plyr,lme4,partykit,ggvis,tidyverse,mlr3,ggplot2,ggplotly,ggmapplot3D,tmap,,stringdist,,,rprojroot,randomForestSRC,mclust,CausalImpact,survAUC,ggplot2,gmodels,ggplot2,esquisseThemeFlowAnalysisTools,bdvis,haploTools,ssizeLatentTraitModels,ggchartsEnhancedTools,xgboost,vegetationAnalysis,StatisticalGraphClusterTools,ClusterR,clusterGeneration,bigCustomGenerativeBayes
CorpusMappingInsightsToolsHelper,,ggplot2,broom,qualSystemMetaPipeline,arsenal,textstem,rpart,car,,ggraph,ggforce,lmtest,sem,paleoTools,maxClust,pagedown,gtools,dplyr,rgl,,rmarkdown,lme4,party,ggplot2,glmnet,rpart,gridExtra,tm,xgboost,ggplot2,textTinyR,caTools,ggplotly,ggcalorimetricplot,lmtest,,seewave,,,rstudioapi,glmnet,splines,ggplot2,foreach,caret,caret,ggplot2,esquisseThemeAdvancedDashboardTools,rinat,imputeGen,ssizeIRTModels,ggcorplotEnhancedExtensions,lightgbm,eDNAtools,BiostatGraphClusterTools,tidyclust,C50,bigAdaptiveBayesianTools
SyntaxInsightsClusterMapperTools,,spatstat,seewave,evidenceMetaSystem,apaTables,wordcloud2,plot,dplyr,,tm,rsample,tuneR,ggplot2,paleospace,maxFit,quarto,Rtsne,matchr,nnet,,ggplot2,rgl,xgboost,ggmosaic,BayesFactor,caret,MCMCpack,rjags,shiny,ggiraph,ggplot2,randomForest,ggplot2,ggpointcircularplot,ggplot2,,data,,,tools,gbm,lme4,rjags,partykit,ggvis,gganimate,ggplot2,esquisseThemeInteractiveThemeManager,rbison,imputeSNPs,ssizeRaschModels,ggseasEnhancedTools,catboost,microbialStats,GenomicsPathwayGraphTools,dbscan,catboost,bigBayesianGraphModels
TextSentimentToolsNetworkMapper,,sf,shinydashboard,metaQualTextPipeline,apa,topicmodels,Rcpp,randomForest,,xgboost,rgl,knitr,dplyr,environmentalML,maxSim,tufte,psych,randomForest,lavaan,,ggplot2,splot,broom,ggtext,rsq,xgboost,logR,ggplot2,broom,lmtest,shiny,rpart,ggplotly,ggboxarea,ggrepel,,tree,,,base,xgboost,nnet,forecast,latticeExtra,rmarkdown,shinytest,ggvis,esquisseThemeDynamicFlowRenderer,finch,fastPHASE,ssizeDIFAnalysis,ggpmiscExtensionsEnhanced,randomForest,phylogeneticsTools,SNPClusterGraphTools,densityClust,Cubist,bigDynamicNeuralGraph
SemanticInsightsMappingToolsInsights,,raster,ggplot2,qualFrameworkSynthesis,apaStyle,textdata,RSiena,rmarkdown,,readr,textreg,e1071,reshape2,envOptimization,maxTools,rvest,reshape,geepack,survey,,dplyr,rjags,CA,ggforce,scales,MCMCglmm,rjags,ggvis,rpart,lme4,gganimate,dplyr,ggplotly,ggclusteranalysis,survey,,lavaan,,,methods,nnet,e1071,xts,mvtnorm,fpc,ggcorrplot,ggraph,esquisseThemeDataManagementManager,rgbif,phasingTools,ssizeTestEquating,ggstatsplotToolsEnhanced,ranger,phyloGraphs,ProteomicsPathwayAnalysis,hclustgeo,deepnet,bigNeuralGraphGenerative
CorpusAnalysisMappingHelperTools,,spdep,tm.plugin.lsa,qualitativeMetaPipelineTools,stargazer,ggplot2,rtracklayer,igraph,,leaflet,gmodels,lavaan,ggplot2,envPrediction,mcClust,robotstxt,tmap,rsample,survminer,,ggraph,rstatix,forecast,ggplot2,rjags,bigtime,broom,lavaan,plot,spdep,tm,ggplot2,ggplot2,ggpyramidplot,sjstats,,dendextend,,,utils,h2o,ggsignif,rts,logistf,tmap,tidyverse,nnet,esquisseThemeEnhancedWorkflowEnhancer,reol,structureTools,ssizeComputerAdaptiveTesting,ggalignedEnhancedExtensions,gbm,apeExtra,EpigenomicsClusterTools,clValid,drc,bigGraphForecastNN
SyntaxClusterMappingClusterMapper,,rgdal,Rtsne,synthesisQualPipeline,mtable,ggwordcloud,lme4,survey,,ggplot2,rpart,psych,plotly,environmentClustering,mcFit,polite,ggplot2,causal,tmap,,networkD3,survminer,rpart,ggplot2,sandwich,Rtsne,caret,lavaanPlot,kernlab,shinyjs,plugin,ggplot2,ggplotly,ggsystemanalysis,purrr,,ggplot2,,,stats,ranger,rstudioapi,mclust,GGally,glmnet,rpart,randomForest,esquisseThemeMapAdvancedNavigator,iNEXT,ADMIXTUREtools,ssizeMultistageTesting,ggExtraToolsEnhancedExtensions,party,picanteExtra,DataPathwayClusterTools,diceR,earth,bigBayesianGraphNN
TextClusterInsightsHelperMapper,,leaflet,textTinyR,evidenceQualIntegration,tabulizer,textfeatures,factoextra,visNetwork,,igraph,gstat,rsample,shiny,climateAnalysis,mcSim,seleniumPipes,caret,gtools,boot,,visNetwork,fmsb,ggplot2,ggthemes,tidyr,pryr,ggplot2,dplyr,glmnet,plyr,textcat,caTools,ggplotly,ggsegmentplot2,gridExtra,,survminer,,,graphics,randomForest,gdata,smooth,stats,rsample,reshape,ggplot2,esquisseThemeFlowControllerTools,spatstat,ancestryTools,ssizeCognitiveDiagnosticModels,ggpubrExtraToolsEnhanced,partykit,ggphylo,StatisticalPathwayNetworkTools,ampliclust,ensembleBMA,bigNeuralSpatialGraph
SemanticTextInsightsHelperNetwork,,ggplot2,ggraph,qualSystemReview,tabular,textstem,ggplot2,lme4,,textmining,ggplot2,car,rmarkdown,climateML,mcTools,RSelenium,lmtest,broom,causalImpact,,ggthemes,dplyr,randomForestSRC,ggalluvial,e1071,lme4,lmtest,rpart,xgboost,randomForest,texttools,ggplot2,ggplotly,gginsightplot,rmarkdown,,cluster,,,grDevices,caret,xtable,timetk,corpcor,gridExtra,tm.plugin.vectors,ggplot2,esquisseThemeEnhancedFlowScheduler,spatstat,populationGenetics,ssizeBayesianIRT,ggplotDashboardToolsEnhanced,rpart,phyloseqExtra,BiostatClusterAnalysisTools,factoextra,evtree,bigSpatialGraphBayesian
CorpusExplorerMappingClusterTools,,leaflet.extras,clusterR,evidenceMetaReviewPipeline,tablesExtra,tm,shinydashboard,factoextra,,shinytest,xtable,ggthemes,CVXR,climateOptimization,meanClust,xml2,lme4,bife,MASS,,ggbeeswarm,jtools,fable,ggplot2,modelr,partykit,stringr,caret,tuneR,epitools,shinytest,randomForest,ggplot2,ggopencircuitplot,flextable,,ggraph,,,datasets,glmnet,lfe,CausalImpact,gamlss,shiny,ggplot2,pheatmap,esquisseThemeMapDynamicOptimizer,core,populationDivergence,ssizeEFA,ggplotThemesExtensions,rpart,metaRTools,GenePathwayNetworkTools,FactoClass,fda,bigInteractiveGraphTools
SyntaxInsightsToolsNetworkMapper,,ggmap,factoextra,metaQualIntegrationFramework,gtExtra,quanteda,sna,fpc,,lmtest,shinytest,vegan,xtable,meteorologyML,meanFit,httr,ggplot2,lme4,ggplot2,,ggrepel,FactoMineR,forecast,ggplot2,cluster,glmnet,bipartite,ggplot2,randomForest,ggplot2,ggplot2,plotly,ggplotly,ggdiagrams,ggplot2,,nnet,,,compiler,nnet,coda,ggplot2,spatstat,lmtest,rpart.plot,ggplot2,esquisseThemeAdvancedThemeDesigner,spatstat,phylogeneticsTools,ssizeCFA,ggpubrGraphicsTools,plot,metaAnalysisExtra,GenomicsNetworkAnalysisTools,ClusterSignificance,feature,bigStatisticalGraphNN
TextSentimentInsightsHelperMapper,,rworldmap,ggmap,systematicMetaPipelineTools,flextableExtra,textTinyR,broom,cluster,,ggiraph,dplyr,neuralnet,caret,meteorologyOptimization,meanSim,RCurl,rsample,ggplot2,plm,,ggExtra,lmtest,rpart,ggmosaic,pROC,rpart,ggplot2,party,rsample,tmaptools,caret,ggplot2,ggplotly,ggscatterpolarplot,DescTools,,caret,,,parallel,caretEnsemble,robustbase,xts,caretEnsemble,caTools,tidyverse,spdep,esquisseThemeInteractiveMapAnalyzer,geom,SNPdist,ssizeSEM,ggpubrLabellingToolsEnhanced,caretEnsemble,metaSEMTools,PathwayGraphClusterAnalysis,clusterability,fmsb,bigPatternGraphNN
SemanticInsightsNetworkToolsInsights,,rgdal,tidytext,qualIntegrationReview,DTExtraExtra,textclean,lattice,stringdist,,visNetwork,rgdal,broom,vcd,climateCluster,meanTools,curl,ggbeeswarm,rcompanion,bigstatsr,,ggplot2,ggmosaic,plot,ggplot2,clusterSim,plot,rpart,network,pROC,survival,tidyverse,ggplot2,ggplotly,gglinesfacet,dplyr,,tmaptools,,,foreign,xgboost,MCMCpack,panelvar,ggplot2,ggplot2,caret,ggplot2,esquisseThemeAdvancedThemeControl,spatstat,haplotypesR,ssizeMeasurementInvariance,ggpubrAnnotationsTools,SuperLearner,metaStatTools,StatisticalPathwayClusterTools,clue,FRB,bigPatternGraphBayesian
CorpusManagerMappingClusterMapper,,sp,textstat,metaPipelineMeta,reactableExtra,tidyverse,Rcpp,shinyjs,,textstat,survival,ggplot2,rpart,meteoCluster,measureClust,magick,data,causal,dplyr,,ggpubr,ggvis,Rtsne,ggplot2,ROCR,dplyr,tidyverse,rjags,ggplot2,Rtsne,textmining,ggplot2,ggtree,ggtraceplot,ggalluvial,,multidplyr,,,Matrix,SuperLearner,geosphere,rjags,ggmcmc,survival,ggplot2,vegan,esquisseThemeDynamicLayoutManager,random,traitEvolution,ssizeLatentClassAnalysis,ggpubrFunctionsEnhancedExtensions,bagging,bayesMeta,BioCDataClusterAnalysis,fclust,funData,bigBayesianGenerativeGraph
SyntaxMappingClusterToolsMapperTools,,raster,textclean,synthesisFrameworkEnhance,summarytoolsExtra,textstem,ggforce,data,,stringdist,lme4,factoextra,plot,climateModels,measureFit,webshot,table,causalImpact,lmtest,,ggforce,ggpmisc,timetk,ggthemes,rgl,ggvis,rgl,tidyverse,caret,survey,tmap,ggplot2,ggplotly,ggsymbolscatter,epitools,,ggpubr,,,lattice,bigstatsr,rpart.plot,rts,nnet,xtable,sp,ggvis,esquisseThemeMapFlowManager,spatstat,molecularEcology,ssizeLatentTransitionAnalysis,patchworkEnhancedTools,baguette,hierarchicalMeta,BioCPathwayDataTools,fpc,GAMLSS,bigSpatialPatternGraph
TextInsightsToolsHelperCluster,,rworldmap,tm.plugin,qualitativeFrameworkMetaPipeline,formattableExtra,textTinyR,brms,table,,shinyjs,statnet,tuneR,forecast,atmosphericModels,measureSim,officer,rpart,causalgraph,lme4,,ggplot2,scatterplot3d,ggthemes,ggforce,cluster,rsq,spdep,ggplot2,rsample,ggplot2,rpart,lmtest,ggplotly,ggclusterplot3D,randomForest,,survAUC,,,spatial,glmnet,ggplot2,forecast,bipartite,text,textreg,ggpubr,esquisseThemeEnhancedFlowRenderer,explore,traitMapping,ssizeMixtureModels,cowplotEnhancedTools,bartMachine,MAtools,GeneClusterGraphTools,clustMixType,gplm,bigGraphVisualizationTools
SemanticTextInsightsClusterTools,,tmap,rpart,evidenceSystemIntegration,sjPlotExtra,textdata,wordcloud,ggtext,,broom,broom,ggplot2,statmod,atmosphericML,measureTools,mschart,plot,ggplot2,ggplot2,,plotly,ggrepel,broom,ggplot2,lme4,carData,survival,ggvis,rpart,ggraph,ggvis,rpart,ggtree,ggsmoothscatterplot,plyr,,e1071,,,boot,caret,rjags,smooth,xgboost,lme4,rgl,ggplot2,esquisseThemeInteractiveThemeComposer,spatstat,evoAnalysis,ssizeGrowthMixtureModels,gridExtraEnhancedExtensionsTools,BART,metaBayes,StatisticalPathwayGraphTools,mixmod,grf,bigDynamicGraphAnalysis
CorpusMappingToolsHelperNetwork,,ggplot2,mltools,metaQualEnhanceTools,gtsummaryExtra,ggplot2,gtable,textstat,,textutils,mixed,lme4,bigstatsr,atmosphericClustering,medClust,rvg,randomForest,lavaan,matchr,,ggplot2,car,caTools,ggplot2,ggplot2,ggplot2,mclust,data,kernlab,rpart,textstem,caTools,ggplotly,ggpaletteplot,rsample,,lme4,,,cluster,ranger,lme4,ggplot2,quantmod,ggplot2,ggthemes,ggtree,esquisseThemeDynamicMapAnalyzer,data,dnaTools,ssizeFiniteMixtureModels,hexbinEnhancedExtensionsTools,ada,metaExtra,GenomicsDataClusterAnalysis,mclust3d,H2OAutoML,bigGenerativeGraphForecast
SyntaxClusterToolsInsightsHelper,,tmaptools,rpart.plot,qualSystemPipelineMeta,R2HTML,topicmodels,networkD3,ggcorrplot,,tmaptools,textreg,randomForest,caret,environmentalCluster,medFit,ReporteRs,ggplot2,panelr,car,,ggnetwork,shiny,plotly,ggalluvial,brms,MASS,ggplot2,table,dplyr,h2o,rpart,ggplot2,ggplotly,ggcompareplot,sjPlot,,glmnet,,,nlme,randomForest,ggplot2,timekit,rbokeh,caret,tm.plugin.dictionaries,ggdendrogram,esquisseThemeMapProLayout,spdep,sequenceAnalysis,ssizeClusteringAnalysis,hexbinMappingEnhancedExtensions,adabag,metaAnalysisAdvanced,BiostatisticsNetworkAnalysis,mvpart,hierNet,bigCustomGraphTools
TextNetworkInsightsClusterTools,,spatstat,shinytest,evidenceMetaPipelineEnhance,R2Excel,ggwordcloud,rsample,ggplot2,,xtable,caret,xgboost,spdep,envSpatioTemporal,medSim,xlsReadWrite,lme4,survminer,rpart,,ggiraph,semantic,ggvis,ggtext,epitools,h2o,multcomp,ggplot2,rpart,sjPlot,plot,ggplot2,ggplot2,ggfunctionplot,tidyverse,,readxl,,,rpart,h2o,stargazer,strucchange,semTools,dplyr,clustertR,ggplot2,esquisseThemeAdvancedStylerTools,spatialEco,metagenomeSeq3,ssizeKMeans,superheatEnhancedTools,gblinear,forestPlots,NetworkPathwayClusterAnalysis,rpart,hyperbandr,bigHierarchicalGraphTools
SemanticInsightsHelperMapperCluster,,ggplot2,ggraph,synthesisSystemIntegration,R2PPT,tidytext,RSiena,rsq,,textstem,Rtsne,mlr,doSNOW,spatialEcology,medTools,xlsx,ggbeeswarm,Causal,rsq,,factoextra,plyr,gstat,ggthemes,bbmle,ggplot2,lme4,h2o,plot,lme4,ggplot2,ggplot2,ggplotly,ggtextexample,shinyjs,,caTools,,,survival,rpart,carData,timetk,survey,tibble,ggalluvial,Rtsne,esquisseThemeInteractiveFlowAnalyzer,gstat,phyloseq3,ssizeHierarchicalClustering,heatmaplyToolsEnhanced,eXtremeGradientBoost,shinyMetaExtra,PathwayClusterNetworkTools,tree,IRon,bigDistributedGraphNN
CorpusExplorerMappingHelperNetwork,,plot3D,caret,metaSystemIntegrationFramework,export,textclean,lme4,rpart,,shiny,bigrquery,carData,brms,spatioTemporalEcology,metaClust,readxl,rpart,brms,randomForestSRC,,plyr,ggplot2,caTools,ggplot2,lattice,survival,bigstatsr,bnlearn,kernlab,ggplot2,textreg,ggplot2,ggplotly,ggcorrelationplot,pheatmap,,ggplot2,,,mgcv,nnet,plm,rts,lme4,rpart,ggplot2,ggplot2,esquisseThemeEnhancedThemeManager,fields,biomTools,ssizeDensityBasedClustering,plotlyToolsEnhanced,nodeHarvest,BayesianToolsExtra,SNPGraphAnalysisTools,rattle,keras,bigEfficientGraphNN
